version_full,title,genre,artist,version,difficulty_short,difficulty,level,notes,bpm,bpm_min,bpm_max,measure,duration,kaiden_average,top_score
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,SPH,3,6,496,120,120,120,46,92,868,990
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,SPA,4,10,692,120,120,120,46,92,1210,1382
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,DPN,6,6,472,120,120,120,46,92,-1,-1
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,DPH,7,10,719,120,120,120,46,92,-1,-1
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,DPA,8,12,719,120,120,120,46,92,-1,-1
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,SPN,2,4,332,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,SPH,3,5,389,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,SPA,4,7,487,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,DPN,6,4,327,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,DPH,7,5,443,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,DPA,8,7,474,177,169,177,48,65,-1,-1
4th style,Twin Bee (Generation X),EURO BEAT,FinalOffset,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,SPN,2,4,380,160,160,160,57,86,-1,760
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,SPH,3,5,462,160,160,160,57,86,-1,923
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,SPA,4,5,497,160,160,160,57,86,-1,994
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,DPN,6,4,441,160,160,160,57,86,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,DPH,7,5,503,160,160,160,57,86,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,SPN,2,5,417,125,125,125,49,94,-1,832
4th style,Under Construction,BIG BEAT,good-cool,4,SPH,3,7,507,125,125,125,49,94,-1,1010
4th style,Under Construction,BIG BEAT,good-cool,4,SPA,4,8,582,125,125,125,49,94,-1,1159
4th style,Under Construction,BIG BEAT,good-cool,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,DPN,6,5,417,125,125,125,49,94,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,DPH,7,7,569,125,125,125,49,94,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,DPA,8,8,754,125,125,125,49,94,-1,-1
4th style,Under Construction,BIG BEAT,good-cool,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,SPB,1,2,286,115,115,115,59,123,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,SPN,2,3,315,115,115,115,59,123,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,SPH,3,5,432,115,115,115,59,123,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,DPN,6,4,315,115,115,115,59,123,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,DPH,7,6,432,115,115,115,59,123,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Vienna,PIANO AMBIENT,Osamu Kubota,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,SPN,2,5,480,125,30,125,48,92,896,960
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,SPH,3,7,630,125,30,125,48,92,1135,1258
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,SPA,4,8,670,125,30,125,48,92,1232,1340
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,DPN,6,5,480,125,30,125,48,92,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,DPH,7,11,964,125,30,125,48,92,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,4,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,SPB,1,3,245,88,88,88,36,98,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,SPN,2,4,372,88,88,88,36,98,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,SPH,3,6,562,88,88,88,36,98,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,DPN,6,5,352,88,88,88,36,98,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,DPH,7,7,579,88,88,88,36,98,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,1989,ROCK OPERA,Osamu Kubota,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,SPB,1,3,317,142,142,142,66,112,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,SPN,2,5,639,142,142,142,66,112,1182,1275
5th style,Abyss,INTELLIGENCE,dj TAKA,5,SPH,3,7,817,142,142,142,66,112,1517,1632
5th style,Abyss,INTELLIGENCE,dj TAKA,5,SPA,4,8,945,142,142,142,66,112,1778,1890
5th style,Abyss,INTELLIGENCE,dj TAKA,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,DPN,6,7,771,142,142,142,66,112,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,DPH,7,8,889,142,142,142,66,112,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,DPA,8,9,964,142,142,142,66,112,-1,-1
5th style,Abyss,INTELLIGENCE,dj TAKA,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,SPB,1,2,285,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,SPN,2,4,410,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,SPH,3,5,483,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,SPA,4,6,679,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,DPN,6,4,472,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,DPH,7,8,686,125,125,125,48,92,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Come With Me,HOUSE,good-cool feat.Aundrea L.Hopkins,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,SPB,1,1,286,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,SPN,2,3,335,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,SPH,3,5,626,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,SPA,4,7,831,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,DPN,6,4,509,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,DPH,7,8,953,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,DPA,8,10,1267,137,137,137,66,116,-1,-1
5th style,Deadline,TRANCE,Dutch Force,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,SPB,1,3,305,114,114,114,60,126,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,SPN,2,4,382,114,114,114,60,126,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,SPH,3,6,559,114,114,114,60,126,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,DPN,6,6,567,114,114,114,60,126,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,DPH,7,10,799,114,114,114,60,126,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Estella,SPANISH WALTZ,Osamu Kubota,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,SPB,1,2,219,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,SPN,2,4,352,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,SPH,3,5,514,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,SPA,4,6,603,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,DPN,6,4,362,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,DPH,7,6,494,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,DPA,8,7,626,113,113,113,43,91,-1,-1
5th style,Flash of love,J-DISCO,good-cool feat.Mickin'Tackin,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,SPB,1,3,318,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,SPN,2,4,440,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,SPH,3,6,650,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,SPA,4,8,881,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,DPN,6,5,660,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,DPH,7,8,827,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,DPA,8,9,861,126,126,126,61,116,-1,-1
5th style,Give Me A Sign,TWO STEP,"Shoichiro Hirata feat.""Red""",5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,SPB,1,3,244,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,SPN,2,3,283,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,SPH,3,4,428,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,SPA,4,7,550,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,DPN,6,3,283,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,DPH,7,4,428,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,DPA,8,7,550,110,110,110,41,89,-1,-1
5th style,IIDX,HIPHOP,DJ SIMON,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,in my eyes,TRANCE,ric,5,SPB,1,2,369,142,142,142,64,108,-1,-1
5th style,in my eyes,TRANCE,ric,5,SPN,2,5,484,142,142,142,64,108,933,968
5th style,in my eyes,TRANCE,ric,5,SPH,3,6,739,142,142,142,64,108,1377,1477
5th style,in my eyes,TRANCE,ric,5,SPA,4,7,798,142,142,142,64,108,1499,1595
5th style,in my eyes,TRANCE,ric,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,in my eyes,TRANCE,ric,5,DPN,6,5,484,142,142,142,64,108,-1,-1
5th style,in my eyes,TRANCE,ric,5,DPH,7,8,842,142,142,142,64,108,-1,-1
5th style,in my eyes,TRANCE,ric,5,DPA,8,10,1051,142,142,142,64,108,-1,-1
5th style,in my eyes,TRANCE,ric,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,SPB,1,2,275,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,SPN,2,5,452,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,SPH,3,7,664,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,SPA,4,8,835,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,DPN,6,5,445,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,DPH,7,7,595,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,DPA,8,8,850,225,110,225,58,62,-1,-1
5th style,INSERTiON,EURO TRANCE,NAOKI underground,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,SPB,1,3,315,155,155,155,61,94,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,SPN,2,5,471,155,155,155,61,94,-1,933
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,SPH,3,6,629,155,155,155,61,94,-1,1248
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,SPA,4,7,746,155,155,155,61,94,-1,1485
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,DPN,6,5,480,155,155,155,61,94,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,DPH,7,6,620,155,155,155,61,94,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,DPA,8,7,703,155,155,155,61,94,-1,-1
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,SPB,1,3,305,150,150,150,59,94,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,SPN,2,4,385,150,150,150,59,94,732,770
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,SPH,3,5,501,150,150,150,59,94,951,1001
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,SPA,4,6,561,150,150,150,59,94,1076,1122
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,DPN,6,4,466,150,150,150,59,94,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,DPH,7,5,555,150,150,150,59,94,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,SPB,1,2,227,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,SPN,2,5,363,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,SPH,3,6,512,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,SPA,4,7,592,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,DPN,6,4,364,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,DPH,7,5,501,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,DPA,8,9,645,172,172,172,58,81,-1,-1
5th style,Mobo★Moga,FRANCE POP,Orange Lounge,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,SPB,1,3,369,149,149,149,61,98,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,SPN,2,5,474,149,149,149,61,98,894,948
5th style,outer wall,TECHNO,sampling masters MEGA,5,SPH,3,6,687,149,149,149,61,98,1251,1374
5th style,outer wall,TECHNO,sampling masters MEGA,5,SPA,4,8,892,149,149,149,61,98,1613,1784
5th style,outer wall,TECHNO,sampling masters MEGA,5,SPL,5,11,1096,149,149,149,61,98,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,DPN,6,5,474,149,149,149,61,98,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,DPH,7,7,736,149,149,149,61,98,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,DPA,8,10,902,149,149,149,61,98,-1,-1
5th style,outer wall,TECHNO,sampling masters MEGA,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,SPB,1,2,262,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,SPN,2,3,292,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,SPH,3,5,573,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,SPA,4,7,765,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,DPN,6,3,291,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,DPH,7,5,515,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,DPA,8,9,879,128,120,128,57,107,-1,-1
5th style,OVER THE CLOUDS,HOUSE,Lala Moore,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,QQQ,TECHNO,TaQ,5,SPB,1,3,384,155,155,155,71,110,-1,-1
5th style,QQQ,TECHNO,TaQ,5,SPN,2,5,621,155,155,155,71,110,1180,1242
5th style,QQQ,TECHNO,TaQ,5,SPH,3,8,961,155,155,155,71,110,1647,1916
5th style,QQQ,TECHNO,TaQ,5,SPA,4,10,1091,155,155,155,71,110,2036,2181
5th style,QQQ,TECHNO,TaQ,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,QQQ,TECHNO,TaQ,5,DPN,6,10,1016,155,155,155,71,110,-1,-1
5th style,QQQ,TECHNO,TaQ,5,DPH,7,12,1346,155,155,155,71,110,-1,-1
5th style,QQQ,TECHNO,TaQ,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,QQQ,TECHNO,TaQ,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,SPB,1,2,358,114,114,114,52,109,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,SPN,2,5,602,114,114,114,52,109,1145,1203
5th style,Radical Faith,BIG BEAT,TaQ,5,SPH,3,6,768,114,114,114,52,109,1438,1532
5th style,Radical Faith,BIG BEAT,TaQ,5,SPA,4,7,660,114,114,114,52,109,1242,1316
5th style,Radical Faith,BIG BEAT,TaQ,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,DPN,6,6,749,114,114,114,52,109,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,DPH,7,11,1255,114,114,114,52,109,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,DPA,8,10,1101,114,114,114,52,109,-1,-1
5th style,Radical Faith,BIG BEAT,TaQ,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,SPB,1,3,416,200,200,200,99,119,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,SPN,2,5,580,200,200,200,99,119,1067,1153
5th style,Real,DRUM'N'BASS,Aya,5,SPH,3,8,866,200,200,200,99,119,1477,1720
5th style,Real,DRUM'N'BASS,Aya,5,SPA,4,9,920,200,200,200,99,119,1651,1837
5th style,Real,DRUM'N'BASS,Aya,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,DPN,6,7,796,200,200,200,99,119,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,DPH,7,9,949,200,200,200,99,119,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,DPA,8,11,1139,200,200,200,99,119,-1,-1
5th style,Real,DRUM'N'BASS,Aya,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,SPB,1,3,322,128,120,128,57,107,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,SPN,2,6,551,128,120,128,57,107,1004,1099
5th style,Regulus,INSTRUMENTAL,DJ.W,5,SPH,3,9,788,128,120,128,57,107,1321,1561
5th style,Regulus,INSTRUMENTAL,DJ.W,5,SPA,4,10,881,128,120,128,57,107,1573,1752
5th style,Regulus,INSTRUMENTAL,DJ.W,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,DPN,6,6,545,128,120,128,57,107,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,DPH,7,10,805,128,120,128,57,107,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,DPA,8,11,1065,128,120,128,57,107,-1,-1
5th style,Regulus,INSTRUMENTAL,DJ.W,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,SPB,1,1,160,105,60,105,41,94,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,SPN,2,2,187,105,60,105,41,94,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,SPH,3,4,409,105,60,105,41,94,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,DPN,6,3,234,105,60,105,41,94,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,DPH,7,4,409,105,60,105,41,94,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,Remember You,BALLAD,NAOKI feat.Julie,5,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
5th style,RIDE ON THE LIGHT (HI GREAT MIX),POWER FUSION,Mr.T,5,SPB,1,2,261,180,180,180,77,103,-1,-1
